,code,법정동명
18821,4427010600,충청남도 당진시 수청동
18822,4427010700,충청남도 당진시 대덕동
18823,4427010800,충청남도 당진시 행정동
18824,4427010900,충청남도 당진시 용연동
18825,4427011000,충청남도 당진시 사기소동
18826,4427011100,충청남도 당진시 구룡동
18827,4427025000,충청남도 당진시 합덕읍
18828,4427025021,충청남도 당진시 합덕읍 운산리
18829,4427025022,충청남도 당진시 합덕읍 도곡리
18830,4427025023,충청남도 당진시 합덕읍 소소리
18831,4427025024,충청남도 당진시 합덕읍 석우리
18832,4427025025,충청남도 당진시 합덕읍 성동리
18833,4427025026,충청남도 당진시 합덕읍 대합덕리
18834,4427025027,충청남도 당진시 합덕읍 대전리
18835,4427025028,충청남도 당진시 합덕읍 도리
18836,4427025029,충청남도 당진시 합덕읍 신리
18837,4427025030,충청남도 당진시 합덕읍 옥금리
18838,4427025031,충청남도 당진시 합덕읍 합덕리
18839,4427025032,충청남도 당진시 합덕읍 점원리
18840,4427025033,충청남도 당진시 합덕읍 신흥리
18841,4427025034,충청남도 당진시 합덕읍 신석리
18842,4427025300,충청남도 당진시 송악읍
18843,4427025321,충청남도 당진시 송악읍 기지시리
18844,4427025322,충청남도 당진시 송악읍 가교리
18845,4427025323,충청남도 당진시 송악읍 방계리
18846,4427025324,충청남도 당진시 송악읍 본당리
18847,4427025325,충청남도 당진시 송악읍 청금리
18848,4427025326,충청남도 당진시 송악읍 봉교리
18849,4427025327,충청남도 당진시 송악읍 광명리
18850,4427025328,충청남도 당진시 송악읍 반촌리
18851,4427025329,충청남도 당진시 송악읍 영천리
18852,4427025330,충청남도 당진시 송악읍 금곡리
18853,4427025331,충청남도 당진시 송악읍 전대리
18854,4427025332,충청남도 당진시 송악읍 도원리
18855,4427025333,충청남도 당진시 송악읍 복운리
18856,4427025334,충청남도 당진시 송악읍 중흥리
18857,4427025335,충청남도 당진시 송악읍 오곡리
18858,4427025336,충청남도 당진시 송악읍 부곡리
18859,4427025337,충청남도 당진시 송악읍 한진리
18860,4427025338,충청남도 당진시 송악읍 고대리
18861,4427025339,충청남도 당진시 송악읍 월곡리
18862,4427025340,충청남도 당진시 송악읍 정곡리
18863,4427025341,충청남도 당진시 송악읍 석포리
18864,4427025342,충청남도 당진시 송악읍 가학리
18865,4427031000,충청남도 당진시 고대면
18866,4427031021,충청남도 당진시 고대면 용두리
18867,4427031022,충청남도 당진시 고대면 슬항리
18868,4427031023,충청남도 당진시 고대면 대촌리
18869,4427031024,충청남도 당진시 고대면 장항리
18870,4427031025,충청남도 당진시 고대면 성산리
18871,4427031026,충청남도 당진시 고대면 당진포리
18872,4427031027,충청남도 당진시 고대면 옥현리
18873,4427031028,충청남도 당진시 고대면 항곡리
18874,4427031029,충청남도 당진시 고대면 진관리
18875,4427032000,충청남도 당진시 석문면
18876,4427032021,충청남도 당진시 석문면 통정리
18877,4427032022,충청남도 당진시 석문면 삼화리
18878,4427032023,충청남도 당진시 석문면 삼봉리
18879,4427032024,충청남도 당진시 석문면 장고항리
18880,4427032025,충청남도 당진시 석문면 교로리
18881,4427032026,충청남도 당진시 석문면 난지도리
18882,4427032027,충청남도 당진시 석문면 초락도리
18883,4427033000,충청남도 당진시 대호지면
18884,4427033021,충청남도 당진시 대호지면 조금리
18885,4427033022,충청남도 당진시 대호지면 사성리
18886,4427033023,충청남도 당진시 대호지면 적서리
18887,4427033024,충청남도 당진시 대호지면 도이리
18888,4427033025,충청남도 당진시 대호지면 두산리
18889,4427033026,충청남도 당진시 대호지면 장정리
18890,4427033027,충청남도 당진시 대호지면 마중리
18891,4427033028,충청남도 당진시 대호지면 송전리
18892,4427033029,충청남도 당진시 대호지면 출포리
18893,4427034000,충청남도 당진시 정미면
18894,4427034021,충청남도 당진시 정미면 천의리
18895,4427034022,충청남도 당진시 정미면 승산리
18896,4427034023,충청남도 당진시 정미면 대조리
18897,4427034024,충청남도 당진시 정미면 도산리
18898,4427034025,충청남도 당진시 정미면 매방리
18899,4427034026,충청남도 당진시 정미면 우산리
18900,4427034027,충청남도 당진시 정미면 하성리
18901,4427034028,충청남도 당진시 정미면 산성리
18902,4427034029,충청남도 당진시 정미면 덕삼리
18903,4427034030,충청남도 당진시 정미면 봉성리
18904,4427034031,충청남도 당진시 정미면 수당리
18905,4427034032,충청남도 당진시 정미면 사관리
18906,4427034033,충청남도 당진시 정미면 대운산리
18907,4427034034,충청남도 당진시 정미면 덕마리
18908,4427034035,충청남도 당진시 정미면 신시리
18909,4427034036,충청남도 당진시 정미면 모평리
18910,4427034037,충청남도 당진시 정미면 봉생리
18911,4427035000,충청남도 당진시 면천면
18912,4427035021,충청남도 당진시 면천면 성상리
18913,4427035022,충청남도 당진시 면천면 성하리
18914,4427035023,충청남도 당진시 면천면 원동리
18915,4427035024,충청남도 당진시 면천면 문봉리
18916,4427035025,충청남도 당진시 면천면 자개리
18917,4427035026,충청남도 당진시 면천면 율사리
18918,4427035027,충청남도 당진시 면천면 대치리
18919,4427035028,충청남도 당진시 면천면 삼웅리
18920,4427035029,충청남도 당진시 면천면 송학리
18921,4427035030,충청남도 당진시 면천면 죽동리
18922,4427035031,충청남도 당진시 면천면 사기소리
18923,4427036000,충청남도 당진시 순성면
18924,4427036021,충청남도 당진시 순성면 봉소리
18925,4427036022,충청남도 당진시 순성면 백석리
18926,4427036023,충청남도 당진시 순성면 양유리
18927,4427036024,충청남도 당진시 순성면 나산리
18928,4427036025,충청남도 당진시 순성면 광천리
18929,4427036026,충청남도 당진시 순성면 본리
18930,4427036027,충청남도 당진시 순성면 중방리
18931,4427036028,충청남도 당진시 순성면 아찬리
18932,4427036029,충청남도 당진시 순성면 옥호리
18933,4427036030,충청남도 당진시 순성면 성북리
18934,4427036031,충청남도 당진시 순성면 갈산리
18935,4427037000,충청남도 당진시 우강면
18936,4427037021,충청남도 당진시 우강면 창리
18937,4427037022,충청남도 당진시 우강면 송산리
18938,4427037023,충청남도 당진시 우강면 세류리
18939,4427037024,충청남도 당진시 우강면 원치리
18940,4427037025,충청남도 당진시 우강면 공포리
18941,4427037026,충청남도 당진시 우강면 부장리
18942,4427037027,충청남도 당진시 우강면 신촌리
18943,4427037028,충청남도 당진시 우강면 강문리
18944,4427037029,충청남도 당진시 우강면 소반리
18945,4427037030,충청남도 당진시 우강면 대포리
18946,4427037031,충청남도 당진시 우강면 내경리
18947,4427037032,충청남도 당진시 우강면 성원리
18948,4427038000,충청남도 당진시 신평면
18949,4427038021,충청남도 당진시 신평면 금천리
18950,4427038022,충청남도 당진시 신평면 초대리
18951,4427038023,충청남도 당진시 신평면 거산리
18952,4427038024,충청남도 당진시 신평면 상오리
18953,4427038025,충청남도 당진시 신평면 남산리
18954,4427038026,충청남도 당진시 신평면 신송리
18955,4427038027,충청남도 당진시 신평면 신흥리
18956,4427038028,충청남도 당진시 신평면 운정리
18957,4427038029,충청남도 당진시 신평면 신당리
18958,4427038030,충청남도 당진시 신평면 도성리
18959,4427038031,충청남도 당진시 신평면 부수리
18960,4427038032,충청남도 당진시 신평면 매산리
18961,4427038033,충청남도 당진시 신평면 한정리
18962,4427039000,충청남도 당진시 송산면
18963,4427039021,충청남도 당진시 송산면 상거리
18964,4427039022,충청남도 당진시 송산면 금암리
18965,4427039023,충청남도 당진시 송산면 당산리
18966,4427039024,충청남도 당진시 송산면 송석리
18967,4427039025,충청남도 당진시 송산면 매곡리
18968,4427039026,충청남도 당진시 송산면 부곡리
18969,4427039027,충청남도 당진시 송산면 명산리
18970,4427039028,충청남도 당진시 송산면 도문리
18971,4427039029,충청남도 당진시 송산면 삼월리
18972,4427039030,충청남도 당진시 송산면 무수리
18973,4427039031,충청남도 당진시 송산면 유곡리
18974,4427039032,충청남도 당진시 송산면 동곡리
18975,4427039033,충청남도 당진시 송산면 가곡리
18976,4471000000,충청남도 금산군
18977,4471025000,충청남도 금산군 금산읍
18978,4471025021,충청남도 금산군 금산읍 신대리
18979,4471025022,충청남도 금산군 금산읍 중도리
18980,4471025023,충청남도 금산군 금산읍 하옥리
18981,4471025024,충청남도 금산군 금산읍 상리
18982,4471025025,충청남도 금산군 금산읍 아인리
18983,4471025026,충청남도 금산군 금산읍 상옥리
18984,4471025027,충청남도 금산군 금산읍 계진리
18985,4471025028,충청남도 금산군 금산읍 양지리
18986,4471025029,충청남도 금산군 금산읍 음지리
18987,4471031000,충청남도 금산군 금성면
18988,4471031021,충청남도 금산군 금성면 양전리
18989,4471031022,충청남도 금산군 금성면 도곡리
18990,4471031023,충청남도 금산군 금성면 화림리
18991,4471031024,충청남도 금산군 금성면 상가리
18992,4471031025,충청남도 금산군 금성면 두곡리
18993,4471031026,충청남도 금산군 금성면 파초리
18994,4471031027,충청남도 금산군 금성면 하류리
18995,4471031028,충청남도 금산군 금성면 의총리
18996,4471031029,충청남도 금산군 금성면 마수리
18997,4471031030,충청남도 금산군 금성면 하신리
18998,4471031031,충청남도 금산군 금성면 대암리
18999,4471032000,충청남도 금산군 제원면
19000,4471032021,충청남도 금산군 제원면 제원리
19001,4471032022,충청남도 금산군 제원면 명암리
19002,4471032023,충청남도 금산군 제원면 수당리
19003,4471032024,충청남도 금산군 제원면 명곡리
19004,4471032025,충청남도 금산군 제원면 구억리
19005,4471032026,충청남도 금산군 제원면 동곡리
19006,4471032027,충청남도 금산군 제원면 길곡리
19007,4471032028,충청남도 금산군 제원면 신안리
19008,4471032029,충청남도 금산군 제원면 대산리
19009,4471032030,충청남도 금산군 제원면 저곡리
19010,4471032031,충청남도 금산군 제원면 금성리
19011,4471032032,충청남도 금산군 제원면 용화리
19012,4471032033,충청남도 금산군 제원면 천내리
19013,4471033000,충청남도 금산군 부리면
19014,4471033021,충청남도 금산군 부리면 창평리
19015,4471033022,충청남도 금산군 부리면 선원리
19016,4471033023,충청남도 금산군 부리면 관천리
19017,4471033024,충청남도 금산군 부리면 불이리
19018,4471033025,충청남도 금산군 부리면 양곡리
19019,4471033026,충청남도 금산군 부리면 평촌리
19020,4471033027,충청남도 금산군 부리면 신촌리
19021,4471033028,충청남도 금산군 부리면 어재리
19022,4471033029,충청남도 금산군 부리면 예미리
19023,4471033030,충청남도 금산군 부리면 수통리
19024,4471033031,충청남도 금산군 부리면 방우리
19025,4471033032,충청남도 금산군 부리면 현내리
19026,4471034000,충청남도 금산군 군북면
19027,4471034021,충청남도 금산군 군북면 호티리
19028,4471034022,충청남도 금산군 군북면 내부리
19029,4471034023,충청남도 금산군 군북면 외부리
19030,4471034024,충청남도 금산군 군북면 천을리
19031,4471034025,충청남도 금산군 군북면 두두리
19032,4471034026,충청남도 금산군 군북면 동편리
19033,4471034027,충청남도 금산군 군북면 조정리
19034,4471034028,충청남도 금산군 군북면 보광리
19035,4471034029,충청남도 금산군 군북면 상곡리
19036,4471034030,충청남도 금산군 군북면 산안리
19037,4471035000,충청남도 금산군 남일면
19038,4471035021,충청남도 금산군 남일면 황풍리
19039,4471035022,충청남도 금산군 남일면 마장리
19040,4471035023,충청남도 금산군 남일면 상동리
19041,4471035024,충청남도 금산군 남일면 초현리
19042,4471035025,충청남도 금산군 남일면 덕천리
19043,4471035026,충청남도 금산군 남일면 신정리
19044,4471035027,충청남도 금산군 남일면 신동리
19045,4471035028,충청남도 금산군 남일면 음대리
19046,4471035029,충청남도 금산군 남일면 신천리
19047,4471036000,충청남도 금산군 남이면
19048,4471036021,충청남도 금산군 남이면 하금리
19049,4471036022,충청남도 금산군 남이면 상금리
19050,4471036023,충청남도 금산군 남이면 건천리
19051,4471036024,충청남도 금산군 남이면 역평리
19052,4471036025,충청남도 금산군 남이면 대양리
19053,4471036026,충청남도 금산군 남이면 흑암리
19054,4471036027,충청남도 금산군 남이면 구석리
19055,4471036028,충청남도 금산군 남이면 매곡리
19056,4471036029,충청남도 금산군 남이면 석동리
19057,4471036030,충청남도 금산군 남이면 성곡리
19058,4471037000,충청남도 금산군 진산면
19059,4471037021,충청남도 금산군 진산면 만악리
19060,4471037022,충청남도 금산군 진산면 엄정리
19061,4471037023,충청남도 금산군 진산면 부암리
19062,4471037024,충청남도 금산군 진산면 삼가리
19063,4471037025,충청남도 금산군 진산면 오항리
19064,4471037026,충청남도 금산군 진산면 석막리
19065,4471037027,충청남도 금산군 진산면 교촌리
19066,4471037028,충청남도 금산군 진산면 읍내리
19067,4471037029,충청남도 금산군 진산면 묵산리
19068,4471037030,충청남도 금산군 진산면 행정리
19069,4471037031,충청남도 금산군 진산면 두지리
19070,4471037032,충청남도 금산군 진산면 지방리
19071,4471037033,충청남도 금산군 진산면 막현리
19072,4471038000,충청남도 금산군 복수면
19073,4471038021,충청남도 금산군 복수면 용진리
19074,4471038022,충청남도 금산군 복수면 다복리
19075,4471038023,충청남도 금산군 복수면 곡남리
19076,4471038024,충청남도 금산군 복수면 수영리
19077,4471038025,충청남도 금산군 복수면 목소리
19078,4471038026,충청남도 금산군 복수면 백암리
19079,4471038027,충청남도 금산군 복수면 구례리
19080,4471038028,충청남도 금산군 복수면 신대리
19081,4471038029,충청남도 금산군 복수면 지량리
19082,4471039000,충청남도 금산군 추부면
19083,4471039021,충청남도 금산군 추부면 용지리
19084,4471039022,충청남도 금산군 추부면 추정리
19085,4471039023,충청남도 금산군 추부면 마전리
19086,4471039024,충청남도 금산군 추부면 비례리
19087,4471039025,충청남도 금산군 추부면 자부리
19088,4471039026,충청남도 금산군 추부면 장대리
19089,4471039027,충청남도 금산군 추부면 요광리
19090,4471039028,충청남도 금산군 추부면 신평리
19091,4471039029,충청남도 금산군 추부면 성당리
19092,4471039030,충청남도 금산군 추부면 서대리
19093,4472000000,충청남도 대덕군
19094,4472001000,충청남도 대덕군 유성읍
19095,4472001001,충청남도 대덕군 유성읍 봉명리
19096,4472001002,충청남도 대덕군 유성읍 구암리
19097,4472001003,충청남도 대덕군 유성읍 덕명리
19098,4472001004,충청남도 대덕군 유성읍 신흥리
19099,4472001005,충청남도 대덕군 유성읍 상대리
19100,4472001006,충청남도 대덕군 유성읍 복용리
19101,4472001007,충청남도 대덕군 유성읍 장대리
19102,4472001008,충청남도 대덕군 유성읍 갑리
19103,4472001009,충청남도 대덕군 유성읍 노은리
19104,4472001010,충청남도 대덕군 유성읍 지족리
19105,4472001011,충청남도 대덕군 유성읍 죽리
19106,4472001012,충청남도 대덕군 유성읍 궁리
19107,4472001013,충청남도 대덕군 유성읍 어은리
19108,4472001014,충청남도 대덕군 유성읍 구성리
19109,4472003000,충청남도 대덕군 회덕면
19110,4472003001,충청남도 대덕군 회덕면 읍내리
19111,4472003002,충청남도 대덕군 회덕면 연축리
19112,4472003003,충청남도 대덕군 회덕면 신대리
19113,4472003004,충청남도 대덕군 회덕면 와동리
19114,4472003005,충청남도 대덕군 회덕면 수촌리
19115,4472003006,충청남도 대덕군 회덕면 법동리
19116,4472003007,충청남도 대덕군 회덕면 중리
19117,4472003008,충청남도 대덕군 회덕면 비래리
19118,4472003009,충청남도 대덕군 회덕면 대화리
19119,4472003010,충청남도 대덕군 회덕면 오정리
19120,4472003011,충청남도 대덕군 회덕면 용전리
19121,4472003012,충청남도 대덕군 회덕면 송촌리
19122,4472003013,충청남도 대덕군 회덕면 범동리
19123,4472003500,충청남도 대덕군 북면
19124,4472003501,충청남도 대덕군 북면 석봉리
19125,4472003502,충청남도 대덕군 북면 목상리
19126,4472003503,충청남도 대덕군 북면 문평리
19127,4472003504,충청남도 대덕군 북면 신대리
19128,4472003505,충청남도 대덕군 북면 덕암리
19129,4472003506,충청남도 대덕군 북면 상서리
19130,4472003507,충청남도 대덕군 북면 평촌리
19131,4472003508,충청남도 대덕군 북면 장동리
19132,4472003509,충청남도 대덕군 북면 용호리
19133,4472003510,충청남도 대덕군 북면 이현리
19134,4472003511,충청남도 대덕군 북면 갈전리
19135,4472003512,충청남도 대덕군 북면 부수리
19136,4472003513,충청남도 대덕군 북면 황호리
19137,4472003514,충청남도 대덕군 북면 삼정리
19138,4472003515,충청남도 대덕군 북면 미호리
19139,4472004000,충청남도 대덕군 유성면
19140,4472004001,충청남도 대덕군 유성면 봉명리
19141,4472004002,충청남도 대덕군 유성면 구암리
19142,4472004003,충청남도 대덕군 유성면 덕명리
19143,4472004004,충청남도 대덕군 유성면 신흥리
19144,4472004005,충청남도 대덕군 유성면 상대리
19145,4472004006,충청남도 대덕군 유성면 복용리
19146,4472004007,충청남도 대덕군 유성면 장대리
19147,4472004008,충청남도 대덕군 유성면 갑동리
19148,4472004009,충청남도 대덕군 유성면 노은리
19149,4472004010,충청남도 대덕군 유성면 지족리
19150,4472004011,충청남도 대덕군 유성면 죽동리
19151,4472004012,충청남도 대덕군 유성면 궁동리
19152,4472004013,충청남도 대덕군 유성면 이은리
19153,4472004014,충청남도 대덕군 유성면 구성리
19154,4472004500,충청남도 대덕군 유천면
19155,4472004501,충청남도 대덕군 유천면 안영리
19156,4472004502,충청남도 대덕군 유천면 사정리
19157,4472004503,충청남도 대덕군 유천면 복수리
19158,4472004504,충청남도 대덕군 유천면 괴정리
19159,4472004505,충청남도 대덕군 유천면 정림리
19160,4472004506,충청남도 대덕군 유천면 도마리
19161,4472004507,충청남도 대덕군 유천면 변동리
19162,4472004508,충청남도 대덕군 유천면 내동리
19163,4472004509,충청남도 대덕군 유천면 가장리
19164,4472004510,충청남도 대덕군 유천면 용두리
19165,4472004511,충청남도 대덕군 유천면 탄방리
19166,4472004512,충청남도 대덕군 유천면 삼천리
19167,4472004513,충청남도 대덕군 유천면 둔산리
19168,4472004514,충청남도 대덕군 유천면 갈마리
19169,4472004515,충청남도 대덕군 유천면 월평리
19170,4472011000,충청남도 대덕군 신탄진읍
19171,4472011021,충청남도 대덕군 신탄진읍 석봉리
19172,4472011022,충청남도 대덕군 신탄진읍 목상리
19173,4472011023,충청남도 대덕군 신탄진읍 문평리
19174,4472011024,충청남도 대덕군 신탄진읍 신대리
19175,4472011025,충청남도 대덕군 신탄진읍 덕암리
19176,4472011026,충청남도 대덕군 신탄진읍 상서리
19177,4472011027,충청남도 대덕군 신탄진읍 평촌리
19178,4472011028,충청남도 대덕군 신탄진읍 장동리
19179,4472011029,충청남도 대덕군 신탄진읍 용호리
19180,4472011030,충청남도 대덕군 신탄진읍 이현리
19181,4472011031,충청남도 대덕군 신탄진읍 갈전리
19182,4472011032,충청남도 대덕군 신탄진읍 부수리
19183,4472011033,충청남도 대덕군 신탄진읍 황호리
19184,4472011034,충청남도 대덕군 신탄진읍 삼정리
19185,4472011035,충청남도 대덕군 신탄진읍 미호리
19186,4472031000,충청남도 대덕군 산내면
19187,4472031021,충청남도 대덕군 산내면 낭월리
19188,4472031022,충청남도 대덕군 산내면 구도리
19189,4472031023,충청남도 대덕군 산내면 삼괴리
19190,4472031024,충청남도 대덕군 산내면 대성리
19191,4472031025,충청남도 대덕군 산내면 대별리
19192,4472031026,충청남도 대덕군 산내면 이사리
19193,4472031027,충청남도 대덕군 산내면 구완리
19194,4472031028,충청남도 대덕군 산내면 무수리
19195,4472031029,충청남도 대덕군 산내면 침산리
19196,4472031030,충청남도 대덕군 산내면 목달리
19197,4472031031,충청남도 대덕군 산내면 정생리
19198,4472031032,충청남도 대덕군 산내면 금동리
19199,4472031033,충청남도 대덕군 산내면 장척리
19200,4472031034,충청남도 대덕군 산내면 소호리
19201,4472031035,충청남도 대덕군 산내면 어남리
19202,4472031036,충청남도 대덕군 산내면 하소리
19203,4472031037,충청남도 대덕군 산내면 상소리
19204,4472032000,충청남도 대덕군 동면
19205,4472032021,충청남도 대덕군 동면 신하리
19206,4472032022,충청남도 대덕군 동면 신상리
19207,4472032023,충청남도 대덕군 동면 세천리
19208,4472032024,충청남도 대덕군 동면 비룡리
19209,4472032025,충청남도 대덕군 동면 주산리
19210,4472032026,충청남도 대덕군 동면 추동리
19211,4472032027,충청남도 대덕군 동면 용계리
19212,4472032028,충청남도 대덕군 동면 신촌리
19213,4472032029,충청남도 대덕군 동면 사성리
19214,4472032030,충청남도 대덕군 동면 내탑리
19215,4472032031,충청남도 대덕군 동면 오동리
19216,4472032032,충청남도 대덕군 동면 주촌리
19217,4472032033,충청남도 대덕군 동면 마산리
19218,4472032034,충청남도 대덕군 동면 효평리
19219,4472032035,충청남도 대덕군 동면 직동리
19220,4472033000,충청남도 대덕군 구즉면
19221,4472033001,충청남도 대덕군 구즉면 원촌리
19222,4472033002,충청남도 대덕군 구즉면 문지리
19223,4472033003,충청남도 대덕군 구즉면 전민리
19224,4472033021,충청남도 대덕군 구즉면 봉산리
19225,4472033022,충청남도 대덕군 구즉면 탑립리
19226,4472033023,충청남도 대덕군 구즉면 용산리
19227,4472033024,충청남도 대덕군 구즉면 관평리
19228,4472033025,충청남도 대덕군 구즉면 송강리
19229,4472033026,충청남도 대덕군 구즉면 금고리
19230,4472033027,충청남도 대덕군 구즉면 대동리
19231,4472033028,충청남도 대덕군 구즉면 금탄리
19232,4472033029,충청남도 대덕군 구즉면 신동리
19233,4472033030,충청남도 대덕군 구즉면 둔곡리
19234,4472033031,충청남도 대덕군 구즉면 구룡리
19235,4472034000,충청남도 대덕군 탄동면
19236,4472034001,충청남도 대덕군 탄동면 신성리
19237,4472034002,충청남도 대덕군 탄동면 가정리
19238,4472034003,충청남도 대덕군 탄동면 도룡리
19239,4472034004,충청남도 대덕군 탄동면 장동리
19240,4472034005,충청남도 대덕군 탄동면 내동리
19241,4472034006,충청남도 대덕군 탄동면 화암리
19242,4472034007,충청남도 대덕군 탄동면 덕진리
19243,4472034008,충청남도 대덕군 탄동면 하기리
19244,4472034021,충청남도 대덕군 탄동면 자운리
19245,4472034022,충청남도 대덕군 탄동면 수남리
19246,4472034023,충청남도 대덕군 탄동면 신봉리
19247,4472034024,충청남도 대덕군 탄동면 추목리
19248,4472034025,충청남도 대덕군 탄동면 외삼리
19249,4472034026,충청남도 대덕군 탄동면 안산리
19250,4472034027,충청남도 대덕군 탄동면 반석리
19251,4472035000,충청남도 대덕군 진잠면
19252,4472035001,충청남도 대덕군 진잠면 계산리
19253,4472035002,충청남도 대덕군 진잠면 내동리
19254,4472035003,충청남도 대덕군 진잠면 교촌리
19255,4472035004,충청남도 대덕군 진잠면 대정리
19256,4472035005,충청남도 대덕군 진잠면 용계리
19257,4472035006,충청남도 대덕군 진잠면 학하리
19258,4472035021,충청남도 대덕군 진잠면 방동리
19259,4472035022,충청남도 대덕군 진잠면 성북리
19260,4472035023,충청남도 대덕군 진잠면 세동리
19261,4472035024,충청남도 대덕군 진잠면 남선리
19262,4472035025,충청남도 대덕군 진잠면 송정리
19263,4472036000,충청남도 대덕군 기성면
19264,4472036001,충청남도 대덕군 기성면 관저리
19265,4472036002,충청남도 대덕군 기성면 도안리
19266,4472036003,충청남도 대덕군 기성면 가수원리
19267,4472036021,충청남도 대덕군 기성면 흑석리
19268,4472036022,충청남도 대덕군 기성면 봉곡리
19269,4472036023,충청남도 대덕군 기성면 용촌리
19270,4472036024,충청남도 대덕군 기성면 원정리
19271,4472036025,충청남도 대덕군 기성면 우명리
19272,4472036026,충청남도 대덕군 기성면 평촌리
19273,4472036027,충청남도 대덕군 기성면 오리
19274,4472036028,충청남도 대덕군 기성면 장안리
19275,4472036029,충청남도 대덕군 기성면 산직리
19276,4472036030,충청남도 대덕군 기성면 매노리
19277,4472036031,충청남도 대덕군 기성면 괴곡리
19278,4473000000,충청남도 연기군
19279,4473011000,충청남도 연기군 조치원읍
19280,4473011021,충청남도 연기군 조치원읍 원동
19281,4473011022,충청남도 연기군 조치원읍 상동
19282,4473011023,충청남도 연기군 조치원읍 평동
19283,4473011024,충청남도 연기군 조치원읍 교동
19284,4473011025,충청남도 연기군 조치원읍 정동
19285,4473011026,충청남도 연기군 조치원읍 명동
19286,4473011027,충청남도 연기군 조치원읍 남동
19287,4473011028,충청남도 연기군 조치원읍 침산동
19288,4473011029,충청남도 연기군 조치원읍 신흥동
19289,4473011030,충청남도 연기군 조치원읍 죽림동
19290,4473011031,충청남도 연기군 조치원읍 번암동
19291,4473011032,충청남도 연기군 조치원읍 신안동
19292,4473011033,충청남도 연기군 조치원읍 봉산동
19293,4473011034,충청남도 연기군 조치원읍 서창동
19294,4473025000,충청남도 연기군 조치원읍
19295,4473025021,충청남도 연기군 조치원읍 원리
19296,4473025022,충청남도 연기군 조치원읍 상리
19297,4473025023,충청남도 연기군 조치원읍 평리
19298,4473025024,충청남도 연기군 조치원읍 교리
19299,4473025025,충청남도 연기군 조치원읍 정리
19300,4473025026,충청남도 연기군 조치원읍 명리
19301,4473025027,충청남도 연기군 조치원읍 남리
19302,4473025028,충청남도 연기군 조치원읍 침산리
19303,4473025029,충청남도 연기군 조치원읍 신흥리
19304,4473025030,충청남도 연기군 조치원읍 죽림리
19305,4473025031,충청남도 연기군 조치원읍 번암리
19306,4473025032,충청남도 연기군 조치원읍 신안리
19307,4473025033,충청남도 연기군 조치원읍 봉산리
19308,4473025034,충청남도 연기군 조치원읍 서창리
19309,4473031000,충청남도 연기군 동면
19310,4473031021,충청남도 연기군 동면 내판리
19311,4473031022,충청남도 연기군 동면 문주리
19312,4473031023,충청남도 연기군 동면 용호리
19313,4473031024,충청남도 연기군 동면 합강리
19314,4473031025,충청남도 연기군 동면 명학리
19315,4473031026,충청남도 연기군 동면 갈산리
19316,4473031027,충청남도 연기군 동면 응암리
19317,4473031028,충청남도 연기군 동면 노송리
19318,4473031029,충청남도 연기군 동면 예양리
19319,4473031030,충청남도 연기군 동면 송용리
19320,4473032000,충청남도 연기군 서면
19321,4473032021,충청남도 연기군 서면 월하리
19322,4473032022,충청남도 연기군 서면 쌍전리
19323,4473032023,충청남도 연기군 서면 성제리
19324,4473032024,충청남도 연기군 서면 고복리
19325,4473032025,충청남도 연기군 서면 용암리
19326,4473032026,충청남도 연기군 서면 쌍류리
19327,4473032027,충청남도 연기군 서면 청라리
19328,4473032028,충청남도 연기군 서면 기룡리
19329,4473032029,충청남도 연기군 서면 신대리
19330,4473032030,충청남도 연기군 서면 국촌리
19331,4473032031,충청남도 연기군 서면 와촌리
19332,4473032032,충청남도 연기군 서면 부동리
19333,4473032033,충청남도 연기군 서면 봉암리
19334,4473033000,충청남도 연기군 남면
19335,4473033021,충청남도 연기군 남면 연기리
19336,4473033022,충청남도 연기군 남면 보통리
19337,4473033023,충청남도 연기군 남면 눌왕리
19338,4473033024,충청남도 연기군 남면 수산리
19339,4473033025,충청남도 연기군 남면 고정리
19340,4473033026,충청남도 연기군 남면 종촌리
19341,4473033027,충청남도 연기군 남면 방축리
19342,4473033028,충청남도 연기군 남면 갈운리
19343,4473033029,충청남도 연기군 남면 월산리
19344,4473033030,충청남도 연기군 남면 양화리
19345,4473033031,충청남도 연기군 남면 진의리
19346,4473033032,충청남도 연기군 남면 송담리
19347,4473033033,충청남도 연기군 남면 나성리
19348,4473033034,충청남도 연기군 남면 송원리
19349,4473034000,충청남도 연기군 금남면
19350,4473034021,충청남도 연기군 금남면 용포리
19351,4473034022,충청남도 연기군 금남면 발산리
19352,4473034023,충청남도 연기군 금남면 감성리
19353,4473034024,충청남도 연기군 금남면 두만리
19354,4473034025,충청남도 연기군 금남면 용담리
19355,4473034026,충청남도 연기군 금남면 축산리
19356,4473034027,충청남도 연기군 금남면 금천리
19357,4473034028,충청남도 연기군 금남면 영치리
19358,4473034029,충청남도 연기군 금남면 남곡리
19359,4473034030,충청남도 연기군 금남면 황용리
19360,4473034031,충청남도 연기군 금남면 영대리
19361,4473034032,충청남도 연기군 금남면 달전리
19362,4473034033,충청남도 연기군 금남면 박산리
19363,4473034034,충청남도 연기군 금남면 대박리
19364,4473034035,충청남도 연기군 금남면 부용리
19365,4473034036,충청남도 연기군 금남면 봉기리
19366,4473034037,충청남도 연기군 금남면 석교리
19367,4473034038,충청남도 연기군 금남면 반곡리
