,관리기관명,소재지도로명주소,소재지지번주소,카메라대수,설치연월,위도,경도
47905,경기도 수원시,경기도 수원시 팔달구 정조로 898,경기도 수원시 팔달구 북수동 136-1,4,2018-06,37.2879574,127.0149145
47906,경기도 수원시,경기도 수원시 장안구 경수대로 792,경기도 수원시 장안구 영화동 107-8,4,2017-09,37.2927323,127.0188624
47907,경기도 수원시,,경기도 수원시 팔달구 인계동 267-6,5,2017-09,37.2717912,127.026536
47908,경기도 수원시,,경기도 수원시 장안구 율전동 176-10,1,2010-08,37.301368,126.9644544
47909,경기도 수원시,,경기도 수원시 권선구 탑동 521,1,2010-08,37.26432,126.9721166
47910,경기도 수원시,경기도 수원시 권선구 오목천로 31,경기도 수원시 권선구 오목천동 431-1,3,2010-08,37.2402426,126.9657589
47911,경기도 수원시,경기도 수원시 권선구 율전로 9,경기도 수원시 권선구 입북동 243-11,3,2010-08,37.2951495,126.9603749
47912,경기도 수원시,경기도 수원시 권선구 덕영대로1323번길 26-14,경기도 수원시 권선구 권선동 1312-3,1,2010-08,37.2474613,127.0351394
47913,경기도 수원시,경기도 수원시 영통구 영통로 151,경기도 수원시 영통구 망포동 399-4,1,2010-08,37.2408226,127.0551633
47914,경기도 수원시,,경기도 수원시 영통구 망포동 372,1,2010-08,37.2396877,127.0542835
47916,경기도 수원시,,경기도 수원시 영통구 매탄동 1248,1,2017-05,37.2621268,127.0457199
47935,경기도 수원시,,경기도 수원시 팔달구 고등동 50-2,5,2010-06,37.2750102,127.00481
47936,경기도 수원시,경기도 수원시 팔달구 고화로13번길 17,경기도 수원시 팔달구 매산로2가 2-2,4,2010-06,37.2701806,127.0069181
47937,경기도 수원시,경기도 수원시 팔달구 효원로60번길 30,경기도 수원시 팔달구 매산로3가 94-1,5,2010-06,37.2676577,127.007617
47938,경기도 수원시,경기도 수원시 권선구 세지로125번길 26-2,경기도 수원시 권선구 세류동 817-115,5,2018-04,37.2632958,127.0184504
47939,경기도 수원시,경기도 수원시 권선구 동수원로146번길 226-17,경기도 수원시 권선구 곡반정동 542-1,3,2018-04,37.241047,127.0313612
47940,경기도 수원시,경기도 수원시 권선구 동수원로82번길 7-17,경기도 수원시 권선구 곡반정동 565-4,4,2018-04,37.2386059,127.0280358
47941,경기도 수원시,경기도 수원시 권선구 동수원로46번길 7-10,경기도 수원시 권선구 곡반정동 585-14,4,2011-01,37.2355159,127.025533
47942,경기도 수원시,경기도 수원시 권선구 세권로165번길 24,경기도 수원시 권선구 권선동 1055-13,4,2011-01,37.2569879,127.023082
47943,경기도 수원시,경기도 수원시 권선구 권중로12번길 11,경기도 수원시 권선구 권선동 1161,4,2017-08,37.2562922,127.0322236
47944,경기도 수원시,경기도 수원시 권선구 경수대로 313,경기도 수원시 권선구 세류동 1079-1,5,2011-01,37.2548258,127.0207256
47945,경기도 수원시,경기도 수원시 영통구 매탄로65번길 17,경기도 수원시 영통구 매탄동 1166-2,5,2011-01,37.2568215,127.0404978
47946,경기도 수원시,경기도 수원시 영통구 매영로310번길 46,경기도 수원시 영통구 영통동 964-4,5,2011-01,37.2523779,127.0653609
47947,경기도 수원시,경기도 수원시 영통구 월드컵로193번길 83,경기도 수원시 영통구 원천동 28-18,4,2011-01,37.2753181,127.0449493
47948,경기도 수원시,경기도 수원시 장안구 경수대로973번길 24,경기도 수원시 장안구 송죽동 453-31,5,2011-01,37.3034015,127.0038068
47949,경기도 수원시,경기도 수원시 장안구 영화로13번길 14,경기도 수원시 장안구 영화동 428-14,5,2011-01,37.2881970124,127.0091971
47981,경기도 수원시,경기도 수원시 권선구 일월천로4번길 54,경기도 수원시 권선구 구운동 918-10,4,2010-06,37.2823774,126.9751426
48012,경기도 수원시,경기도 수원시 권선구 매송고색로711번길 33,경기도 수원시 권선구 고색동 888-142,5,2018-04,37.2524374,126.9810374
48014,경기도 수원시,경기도 수원시 권선구 수인로296번길 48,경기도 수원시 권선구 구운동 897-14,4,2018-04,37.2848184,126.9721421
