,관리기관명,소재지도로명주소,소재지지번주소,카메라대수,설치연월,위도,경도
18699,경상남도 창원시,경상남도 창원시 의창구 외동반림로 170,경상남도 창원시 의창구 용호동 68-1,2,2012-06,35.23292739,128.6752034
18700,경상남도 창원시,경상남도 창원시 의창구 용호로 16,경상남도 창원시 의창구 용호동 71,4,2019-05,35.23193633,128.6775133
18701,경상남도 창원시,경상남도 창원시 의창구 외동반림로 170,경상남도 창원시 의창구 용호동 68-1,2,2018-09,35.23453085,128.6762596
18702,경상남도 창원시,경상남도 창원시 의창구 용호로 29,경상남도 창원시 의창구 용호동 68-2,3,2014-06,35.23364813,128.6782043
18703,경상남도 창원시,경상남도 창원시 의창구 외동반림로 170,경상남도 창원시 의창구 용호동 68-1,1,2016-11,35.23339068,128.674604
18704,경상남도 창원시,경상남도 창원시 의창구 신월로17번길 7,경상남도 창원시 의창구 신월동 37,4,2015-11,35.23044132,128.6910409
18705,경상남도 창원시,경상남도 창원시 의창구 신월로6번길 7,경상남도 창원시 의창구 신월동 42,3,2015-11,35.23038709,128.6894317
18706,경상남도 창원시,경상남도 창원시 의창구 상남로 318,경상남도 창원시 의창구 사림동 1-1,2,2019-12,35.23869899,128.695595
18707,경상남도 창원시,,경상남도 창원시 의창구 동읍 용잠리 367-4,4,2011-06,35.27722699,128.6847521
18708,경상남도 창원시,,경상남도 창원시 의창구 동읍 송정리 2-18,4,2015-08,35.28368599,128.698612
18709,경상남도 창원시,,경상남도 창원시 의창구 북면 동전리 33-7,4,2013-06,35.31845257,128.6031236
18710,경상남도 창원시,,경상남도 창원시 의창구 북면 무동리 252,4,2013-06,35.31624599,128.585604
18711,경상남도 창원시,,경상남도 창원시 의창구 북면 무동리 338-4,4,2013-06,35.31627331,128.5798593
18712,경상남도 창원시,,경상남도 창원시 의창구 북면 무동리 212-3,4,2013-06,35.31953253,128.5855778
18713,경상남도 창원시,,경상남도 창원시 의창구 북면 감계리 634,4,2014-06,35.29645547,128.5917923
18714,경상남도 창원시,,경상남도 창원시 의창구 북면 화천리 898,4,2014-08,35.29579949,128.6048851
18715,경상남도 창원시,,경상남도 창원시 의창구 북면 감계리 산 81-2,4,2014-09,35.30228197,128.595915
18716,경상남도 창원시,,경상남도 창원시 의창구 북면 감계리 740-2,4,2014-09,35.30227157,128.5912925
18717,경상남도 창원시,,경상남도 창원시 의창구 북면 무동리 255,4,2015-03,35.32280299,128.580884
18718,경상남도 창원시,,경상남도 창원시 의창구 북면 감계리 732,4,2017-03,35.30091794,128.5864177
18719,경상남도 창원시,,경상남도 창원시 의창구 북면 감계리 740-2,4,2019-03,35.30232743,128.5981823
18720,경상남도 창원시,,경상남도 창원시 의창구 북면 감계리 707-1,4,2019-03,35.30014455,128.5959026
18721,경상남도 창원시,,경상남도 창원시 의창구 북면 무동리 208,4,2019-03,35.31950221,128.5812034
18722,경상남도 창원시,경상남도 창원시 의창구 북면 무동서로 29,경상남도 창원시 의창구 북면 무동리 416-1,4,2019-03,35.31856004,128.5798345
18723,경상남도 창원시,,경상남도 창원시 의창구 북면 감계리 716,4,2019-07,35.29798936,128.5864313
18724,경상남도 창원시,경상남도 창원시 의창구 대산면 진산대로 356,경상남도 창원시 의창구 대산면 제동리 616-6,4,2013-06,35.33092599,128.709533
18725,경상남도 창원시,경상남도 창원시 의창구 대산면 제동길 145,경상남도 창원시 의창구 대산면 제동리 488-19,4,2013-06,35.33237137,128.7090221
18726,경상남도 창원시,경상남도 창원시 의창구 대산면 주남로 521,경상남도 창원시 의창구 대산면 가술리 391-37,4,2014-06,35.33104686,128.7061525
18727,경상남도 창원시,,경상남도 창원시 의창구 대산면 제동리 265-45,4,2015-06,35.33589699,128.709002
18728,경상남도 창원시,경상남도 창원시 의창구 읍성로127번길 21,경상남도 창원시 의창구 소답동 159-18,4,2013-06,35.26138899,128.630966
18729,경상남도 창원시,경상남도 창원시 의창구 명지로 54,경상남도 창원시 의창구 명서동 28-1,4,2014-06,35.25098151,128.6455251
18730,경상남도 창원시,경상남도 창원시 의창구 우곡로 177,경상남도 창원시 의창구 명서동 104,3,2014-06,35.2410853,128.6451081
18731,경상남도 창원시,,경상남도 창원시 의창구 도계동 321-1,1,2015-01,35.26300083,128.6392561
18732,경상남도 창원시,경상남도 창원시 의창구 명서로123번길 9,경상남도 창원시 의창구 명서동 174-9,1,2015-01,35.24627399,128.6486594
18733,경상남도 창원시,경상남도 창원시 의창구 원이대로103번길 21,경상남도 창원시 의창구 도계동 421-4,4,2014-06,35.25501076,128.6395785
18734,경상남도 창원시,경상남도 창원시 의창구 봉곡로24번길 9,경상남도 창원시 의창구 봉곡동 96-1,3,2018-09,35.24775131,128.6650307
18735,경상남도 창원시,경상남도 창원시 의창구 봉곡로24번길 9,경상남도 창원시 의창구 봉곡동 96-1,3,2018-09,35.24833295,128.6645777
18736,경상남도 창원시,경상남도 창원시 의창구 창이대로 195,경상남도 창원시 의창구 봉곡동 61-3,3,2018-09,35.244969,128.658899
18737,경상남도 창원시,경상남도 창원시 의창구 사림로16번길 21,경상남도 창원시 의창구 사림동 102-1,3,2012-06,35.24562391,128.6766596
18738,경상남도 창원시,경상남도 창원시 의창구 사림로16번길 21,경상남도 창원시 의창구 사림동 102-1,4,2017-07,35.24634924,128.6786744
18739,경상남도 창원시,경상남도 창원시 의창구 사림로16번길 21,경상남도 창원시 의창구 사림동 102-1,4,2018-03,35.24521033,128.6779399
18740,경상남도 창원시,경상남도 창원시 의창구 사림로16번길 21,경상남도 창원시 의창구 사림동 102-1,3,2016-11,35.24679087,128.6776445
18741,경상남도 창원시,경상남도 창원시 의창구 지귀로60번길 13-13,경상남도 창원시 의창구 봉곡동 18,3,2014-07,35.24633969,128.6537939
18742,경상남도 창원시,경상남도 창원시 의창구 지귀로60번길 13-13,경상남도 창원시 의창구 봉곡동 18,2,2016-08,35.24694757,128.6525074
18743,경상남도 창원시,경상남도 창원시 의창구 지귀로60번길 13-13,경상남도 창원시 의창구 봉곡동 18,2,2018-09,35.24607217,128.6523108
18744,경상남도 창원시,,경상남도 창원시 의창구 봉림동 791-19,2,2015-12,35.25105532,128.6642594
18745,경상남도 창원시,,경상남도 창원시 의창구 봉림동 791-14,2,2015-12,35.2528752,128.6670965
18746,경상남도 창원시,,경상남도 창원시 의창구 봉림동 531,2,2015-12,35.25420399,128.669016
18747,경상남도 창원시,,경상남도 창원시 의창구 봉림동 699,2,2015-12,35.25223939,128.670782
18748,경상남도 창원시,,경상남도 창원시 의창구 봉림동 683,2,2015-12,35.25232899,128.668184
18749,경상남도 창원시,경상남도 창원시 의창구 소봉로 63,경상남도 창원시 의창구 봉림동 527-7,2,2018-09,35.25483758,128.6684868
18750,경상남도 창원시,경상남도 창원시 의창구 소봉로 43,경상남도 창원시 의창구 봉림동 530,2,2018-09,35.25327327,128.6693027
18751,경상남도 창원시,경상남도 창원시 의창구 봉곡로 35,경상남도 창원시 의창구 봉곡동 92-19,3,2014-06,35.24880841,128.6633818
18752,경상남도 창원시,경상남도 창원시 의창구 신월로72번길 12,경상남도 창원시 의창구 신월동 76,3,2016-08,35.22572746,128.6922407
18753,경상남도 창원시,경상남도 창원시 의창구 신월로72번길 12,경상남도 창원시 의창구 신월동 76,4,2018-09,35.22567333,128.6940325
18754,경상남도 창원시,경상남도 창원시 의창구 신월로 59,경상남도 창원시 의창구 신월동 31-18,2,2014-06,35.22704952,128.6935497
18755,경상남도 창원시,경상남도 창원시 의창구 용호로 65,경상남도 창원시 의창구 용호동 65,3,2016-11,35.23470279,128.6801244
18756,경상남도 창원시,경상남도 창원시 의창구 용호로 65,경상남도 창원시 의창구 용호동 65,2,2018-03,35.23502533,128.6810563
18757,경상남도 창원시,경상남도 창원시 의창구 용호로 65,경상남도 창원시 의창구 용호동 65,1,2018-03,35.23585789,128.6792834
18758,경상남도 창원시,,경상남도 창원시 의창구 용호동 61,2,2019-05,35.23665232,128.6805389
18887,용산구청,서울특별시 용산구 효창원로13길 38,서울특별시 용산구 산천동 6-73,3,,37.536122,126.950982
18917,경상남도 창원시,경상남도 창원시 의창구 읍성로 5-1,경상남도 창원시 의창구 서상동 580-1,1,2017-06,35.26558933,128.6197437
18918,경상남도 창원시,경상남도 창원시 의창구 읍성로 5-1,경상남도 창원시 의창구 서상동 580-1,3,2018-09,35.26496199,128.6185129
18919,경상남도 창원시,경상남도 창원시 의창구 읍성로 5-1,경상남도 창원시 의창구 서상동 580-1,2,2013-12,35.2664158,128.6187295
18920,경상남도 창원시,경상남도 창원시 의창구 의안로8번길 13,경상남도 창원시 의창구 소답동 115-10,3,2018-09,35.26218413,128.6251851
18921,경상남도 창원시,경상남도 창원시 의창구 읍성로89번길 15,경상남도 창원시 의창구 소답동 130-8,3,2012-06,35.26602739,128.6280837
18922,경상남도 창원시,경상남도 창원시 의창구 반계로68번길 5,경상남도 창원시 의창구 팔용동 71-1,2,2014-06,35.25132053,128.6147095
18923,경상남도 창원시,경상남도 창원시 의창구 남산로9번길 52,경상남도 창원시 의창구 팔용동 195-1,3,2018-09,35.26106457,128.6166597
18924,경상남도 창원시,경상남도 창원시 의창구 두대로55번길 23,경상남도 창원시 의창구 대원동 43,2,2018-09,35.2343633,128.6509993
18925,경상남도 창원시,경상남도 창원시 의창구 두대로55번길 23,경상남도 창원시 의창구 대원동 43,3,2014-06,35.23360695,128.6517325
18926,경상남도 창원시,경상남도 창원시 의창구 반계로80번길 7,경상남도 창원시 의창구 팔용동 75,4,2016-11,35.25224061,128.6155835
18927,경상남도 창원시,경상남도 창원시 의창구 반계로80번길 7,경상남도 창원시 의창구 팔용동 75,2,2018-09,35.25233283,128.6174733
