id,place,street_address,lat,long
530967,학교,서울특별시 강동구 고덕로46길 53 (명일동)서울고명초등학교,37.5530316,127.1468429
532751,어린이집,서울특별시 강동구 올림픽로88길 8 (천호동),37.5465116,127.1267928
564215,어린이집,서울특별시 강동구 올림픽로88길 8 (천호동)세빛어린이집,37.5465116,127.1267928
533375,유치원,서울특별시 강동구 아리수로98길 62 (강일동)늘사랑유치원,37.5631491,127.1783369
513907,도시공원,서울특별시 강동구 상일로21길 14-7 (고덕동),37.5600442,127.1695074
534113,어린이집,서울특별시 강동구 양재대로151길 16 (명일동),37.5541185,127.1433865
537342,어린이집,서울특별시 강동구 올림픽로 932 (암사동),37.5636068,127.1334568
534321,주택단지,서울특별시 강동구 풍성로 127 (성내동 성내동삼성아파트),37.5321375,127.1265234
26450,유치원,서울특별시 강동구 암사19길 53 (암사동)서울명일유치원,37.5533984,127.1419387
537778,유치원,서울특별시 강동구 상일로10길 41 (상일동)강동유정유치원,37.5505652,127.1749945
513130,유치원,서울특별시 송파구 한가람로 446 (풍납동 동아한가람아파트)한가람유치원,37.5364664,127.1156991
536338,학교,서울특별시 강동구 구천면로 310-11 (천호동)서울천호초등학교,37.547332,127.1365218
536227,유치원,서울특별시 강동구 구천면로 310-11 (천호동)서울천호초등학교,37.547332,127.1365218
537871,아동복지시설,서울특별시 강동구 구천면로68나길 10-1(천호동 명진보육원),37.5486463,127.1423818
513792,유치원,서울특별시 강동구 동남로 832 (상일동)한영중고병설유치원,37.5491427,127.1571787
511192,주택단지,서울특별시 강동구 풍성로37길 55 (성내동),37.5344194,127.1264213
513145,유치원,서울특별시 송파구 양재대로 1264 (방이동)서울세륜초등학교,37.5187257,127.1343298
519701,유치원,서울특별시 송파구 올림픽로 525 (풍납동 현대아파트)현대유치원,37.5295028,127.118722
547307,주택단지,서울특별시 강동구 올림픽로 660 (천호동천호엘크루주상복합),37.5401503,127.1245234
508841,학교,서울특별시 강동구 천호대로 1477 (상일동)서울상일초등학교,37.5472412,127.1722156
509095,유치원,서울특별시 강동구 고덕로83길 68 (고덕동)성보나유치원,37.5603559,127.1695094
543504,식품접객업소,서울특별시 강동구 천호대로 1099(천호동 정산타워빌딩),37.5357686,127.1341414
550362,놀이제공영업소,서울특별시 강동구 상암로 195 (명일동)에르마노키즈카페실내놀이터(2층),37.5466253,127.1441985
548270,주택단지,서울특별시 강동구 상암로 325 (상일동 삼성빌라),37.5462905,127.158061
547378,아동복지시설,서울특별시 강동구 천호대로186길 21 (둔촌동),37.5329926,127.1424689
509279,유치원,서울특별시 강동구 명일로 251 (길동)한성유치원,37.5412291,127.1469103
547555,유치원,서울특별시 강동구 구천면로 238 (천호동)천호유치원,37.5416819,127.1308972
547911,주택단지,서울특별시 강동구 상암로 225 (명일동 삼익맨션),37.5473967,127.1481704
549294,어린이집,서울특별시 강동구 명일로 230-15 (길동),37.5392603,127.1475006
549093,주택단지,서울특별시 강동구 고덕로62길 76 (명일동 우성아파트),37.5509218,127.1521714
549045,주택단지,서울특별시 강동구 구천면로 189 (천호동 동아코아아파트),37.541349,127.125782
510757,주택단지,서울특별시 강동구 양재대로96길 79 (둔촌동),37.5289354,127.1422482
542507,학교,서울특별시 송파구 올림픽로 625 (풍납동)광성하늘빛학교,37.537475,127.1226457
549857,아동복지시설,서울특별시 강동구 상암로 87-1 (암사동),37.5480935,127.1327651
511191,주택단지,서울특별시 강동구 풍성로37길 55 (성내동),37.5344194,127.1264213
513513,유치원,서울특별시 강동구 천중로 64 (천호동)구강사금강유치원,37.5448614,127.1288453
550419,식품접객업소,서울특별시 강동구 천호대로 1177 (길동),37.5342466,127.1420142
510130,유치원,서울특별시 강동구 강동대로55길 83 (성내동)유정유치원,37.5259493,127.1337962
551608,어린이집,서울특별시 강동구 양재대로121길 17 (천호동),37.5424447,127.1405275
551667,도시공원,서울특별시 송파구 한가람로14길 16 (풍납동)풍납동 197번지일대,37.5358032,127.1152757
552266,주택단지,서울특별시 강동구 천호대로 1089 (천호동 신동아파밀리에),37.5365922,127.1334297
552267,주택단지,서울특별시 강동구 천호대로 1089 (천호동 신동아파밀리에),37.5365922,127.1334297
551430,학교,서울특별시 강동구 상암로 369 (상일동)주몽학교,37.5461988,127.1633757
552977,학원,서울특별시 강동구 올림픽로 836 (암사동)440-1(암사동),37.5557772,127.1300453
553792,주택단지,서울 강동구 강일동409번지,37.5630781,127.1799116
553793,주택단지,서울 강동구 강일동409번지,37.5630781,127.1799116
554031,주택단지,서울특별시 강동구 성내로6다길 15 (성내동 영풍마드레빌),37.5272744,127.1232947
554745,유치원,서울특별시 강동구 천호대로187길 53-18 (길동),37.5371043,127.1419898
555363,어린이집,서울특별시 강동구 양재대로103길 28 (성내동)(성내동 구립은강어린이집),37.5333494,127.136386
555758,주택단지,서울 강동구 성내동547-1 성내 올림픽파크 한양 수자인 아파트,37.527005,127.1282249
555909,주택단지,서울 강동구 성내동547-1,37.527005,127.1282249
555910,주택단지,서울 강동구 성내동547-1,37.527005,127.1282249
555911,주택단지,서울 강동구 성내동547-1,37.527005,127.1282249
556503,학교,서울특별시 강동구 성내로15길 33 (성내동)서울성일초등학교,37.5295144,127.128504
556831,어린이집,서울특별시 강동구 상암로 168 (천호동)강동구민회관,37.5457344,127.1412375
557256,식품접객업소,서울특별시 강동구 고덕로 89 (암사동),37.5549359,127.1352968
557410,어린이집,서울특별시 강동구 양재대로81길 34 (성내동)오륜레인보우어린이집,37.5233047,127.1325494
557844,주택단지,서울 강동구 고덕동494,37.5579441,127.1504771
557846,주택단지,서울 강동구 고덕동494,37.5579441,127.1504771
557848,주택단지,서울 강동구 고덕동494,37.5579441,127.1504771
557849,주택단지,서울 강동구 고덕동494,37.5579441,127.1504771
557850,주택단지,서울 강동구 고덕동494,37.5579441,127.1504771
557851,주택단지,서울 강동구 고덕동494,37.5579441,127.1504771
557852,주택단지,서울 강동구 고덕동494,37.5579441,127.1504771
557854,주택단지,서울 강동구 고덕동494,37.5579441,127.1504771
557855,주택단지,서울 강동구 고덕동494,37.5579441,127.1504771
557985,도시공원,서울 강동구 고덕동670 고덕래미안힐스테이트 120동 앞 놀이터,37.5601061,127.1491879
558085,도시공원,서울 강동구 고덕동670,37.5601061,127.1491879
562663,식품접객업소,서울특별시 강동구 천호대로 1005 (천호동)현대백화점 천호점 8층,37.5389906,127.1244167
558801,어린이집,서울특별시 강동구 성안로31마길 6 (천호동),37.5408747,127.1336417
559794,아동복지시설,서울특별시 강동구 고덕로 201 (고덕동)서울장애인종합복지관,37.5558563,127.1482802
559795,아동복지시설,서울특별시 강동구 고덕로 201 (고덕동)서울장애인종합복지관,37.5558563,127.1482802
559797,아동복지시설,서울특별시 강동구 고덕로 201 (고덕동)서울장애인종합복지관,37.5558563,127.1482802
559798,아동복지시설,서울특별시 강동구 고덕로 201 (고덕동)서울장애인종합복지관,37.5558563,127.1482802
560126,주상복합,서울특별시 강동구 천호대로 1077 (천호동 강동팰리스),37.537453,127.132015
560127,주상복합,서울특별시 강동구 천호대로 1077 (천호동 강동팰리스),37.537453,127.132015
560715,놀이제공영업소,서울 강동구 명일동306-1번지 시온캐슬빌딩 6층,37.5538516,127.1439064
561047,주택단지,서울특별시 강동구 천호대로 1077 (천호동 래미안강동팰리스)래미안강동팰리스,37.537453,127.132015
561367,주택단지,서울 강동구 상일동164,37.5507794,127.163062
561368,주택단지,서울 강동구 상일동164,37.5507794,127.163062
561369,주택단지,서울 강동구 상일동164,37.5507794,127.163062
561698,어린이집,서울특별시 강동구 상암로21길 26 (암사동),37.5488121,127.1331408
562061,주택단지,서울특별시 강동구 고덕로80길 134 (상일동),37.5508328,127.1648983
562062,주택단지,서울특별시 강동구 고덕로80길 134 (상일동),37.5508328,127.1648983
562103,학교,서울특별시 강동구 고덕로97길 80 (강일동)서울강솔초등학교,37.5622516,127.180478
562104,유치원,서울특별시 강동구 고덕로97길 80 (강일동)서울강솔초등학교병설유치원,37.5622516,127.180478
562819,어린이집,서울특별시 강동구 구천면로53가길 1 (암사동),37.5502499,127.1361333
563172,어린이집,서울특별시 강동구 상일로6길 26 (상일동)글로벌엔지니어링센터 B동 2층,37.5487917,127.1752267
563655,어린이집,서울특별시 강동구 올림픽로70길 34 (천호동)현대홈키즈어린이집,37.5390835,127.125641
563822,어린이집,서울특별시 강동구 올림픽로70길 34 (천호동)현대홈쇼핑 1층,37.5390835,127.125641
564225,어린이집,서울특별시 강동구 고덕로62길 29 (명일동 명일삼환아파트)101동 105호,37.5536721,127.1538762
564902,주택단지,서울특별시 강동구 아리수로50길 50 (고덕동 래미안힐스테이트고덕),37.559109,127.1489063
565097,어린이집,서울특별시 강동구 성내로3길 49 (성내동),37.5320314,127.1237551
565195,어린이집,서울특별시 강동구 성내로 25 (성내동)강동구청,37.530126,127.1237708
566297,어린이집,서울특별시 강동구 올림픽로79길 46 (천호동),37.5447941,127.1232344
567012,놀이제공영업소,서울특별시 강동구 양재대로 1571 (천호동)홈플러스강동점 2층,37.5457146,127.1422553
34513,도시공원,서울특별시 광진구 아차산로40길 46 (자양동),37.5356706,127.077846
525029,도시공원,서울특별시 광진구 광나루로52길 12 (구의동),37.541208,127.0945509
525038,도시공원,서울특별시 광진구 아차산로31길 14 (화양동),37.5416077,127.0696005
33258,도시공원,서울특별시 광진구 아차산로59길 49 (구의동),37.54064,127.0906545
525028,도시공원,서울 광진구 구의동216-5,37.5380392,127.0923828
41698,도시공원,서울특별시 광진구 아차산로32길 17 (자양동),37.5391317,127.0685177
504405,주택단지,서울특별시 송파구 송파대로 567 (잠실동 주공아파트),37.5157588,127.0939387
504408,주택단지,서울특별시 송파구 송파대로 567 (잠실동 주공아파트),37.5157588,127.0939387
531070,주택단지,서울특별시 송파구 송파대로 567 (잠실동),37.5157588,127.0939387
525036,도시공원,서울특별시 광진구 구의강변로3길 39 (구의동),37.5363044,127.090156
525037,도시공원,서울특별시 광진구 자양로13다길 34 (자양동),37.5331965,127.0782243
29652,주택단지,서울특별시 송파구 올림픽로35길 104 (신천동 장미아파트),37.5190012,127.0986442
29653,주택단지,서울특별시 송파구 올림픽로35길 104 (신천동 장미아파트),37.5190012,127.0986442
29654,주택단지,서울특별시 송파구 올림픽로35길 104 (신천동 장미아파트),37.5190012,127.0986442
29655,주택단지,서울특별시 송파구 올림픽로35길 104 (신천동장미아파트),37.5190012,127.0986442
29656,주택단지,서울특별시 송파구 올림픽로35길 104 (신천동 장미아파트),37.5190012,127.0986442
29657,주택단지,서울특별시 송파구 올림픽로35길 104 (신천동 장미아파트),37.5190012,127.0986442
29658,주택단지,서울특별시 송파구 올림픽로35길 104 (신천동장미아파트),37.5190012,127.0986442
29659,주택단지,서울특별시 송파구 올림픽로35길 104 (신천동장미아파트),37.5190012,127.0986442
29660,주택단지,서울특별시 송파구 올림픽로35길 104 (신천동장미아파트),37.5190012,127.0986442
29661,주택단지,서울특별시 송파구 올림픽로35길 104 (신천동 장미아파트),37.5190012,127.0986442
29662,주택단지,서울특별시 송파구 올림픽로35길 104 (신천동 장미아파트),37.5190012,127.0986442
31754,주택단지,서울특별시 송파구 올림픽로35길 104 (신천동 장미아파트),37.5190012,127.0986442
35738,도시공원,서울특별시 광진구 자양로13길 41 (자양동),37.5344485,127.0821917
553,도시공원,서울시 광진구 자양동 689-6,37.5308895,127.0886817
23630,도시공원,서울특별시 광진구 뚝섬로56길 28 (자양동),37.530317,127.0825448
33219,도시공원,서울특별시 광진구 뚝섬로62길 24 (자양동),37.5321498,127.0879487
525033,도시공원,서울특별시 광진구 자양번영로3길 16 (자양동),37.5318925,127.0742877
28159,주택단지,서울특별시 송파구 올림픽로4길 42 (잠실동 우성아파트),37.5066864,127.0729687
28160,주택단지,서울특별시 송파구 올림픽로4길 42 (잠실동 우성아파트),37.5066864,127.0729687
28161,주택단지,서울특별시 송파구 올림픽로4길 42 (잠실동 우성아파트),37.5066864,127.0729687
28162,주택단지,서울특별시 송파구 올림픽로4길 42 (잠실동 우성아파트),37.5066864,127.0729687
524461,주택단지,서울특별시 강남구 영동대로 210 (대치동),37.4989572,127.0721507
525035,도시공원,서울 광진구 자양동74-21,37.5329401,127.0664004
535630,주택단지,서울특별시 광진구 구의강변로 11 (자양동),37.5321071,127.090989
535631,주택단지,서울특별시 광진구 구의강변로 11 (자양동),37.5321071,127.090989
38874,주택단지,서울특별시 송파구 백제고분로18길 30 (잠실동 우성아파트),37.503174,127.0828613
504244,주택단지,서울특별시 송파구 백제고분로18길 30 (잠실동 우성아파트),37.503174,127.0828613
35781,주택단지,서울특별시 송파구 가락로 187 (송파동),37.5059535,127.1144898
35782,주택단지,서울특별시 송파구 가락로 187 (송파동),37.5059535,127.1144898
1999,주택단지,서울특별시 송파구 올림픽로35길 94 (신천동),37.5184626,127.103457
39307,주택단지,서울특별시 송파구 가락로 192 (송파동),37.5052051,127.1160194
39308,주택단지,서울특별시 송파구 가락로 192 (송파동),37.5052051,127.1160194
39406,주택단지,서울특별시 송파구 가락로 192 (송파동),37.5052051,127.1160194
39286,주택단지,서울특별시 송파구 동남로 160 (문정동 현대아파트),37.4917402,127.1280589
39287,주택단지,서울특별시 송파구 동남로 160 (문정동 현대아파트),37.4917402,127.1280589
28521,주택단지,서울특별시 송파구 오금로 432 (가락동),37.4950065,127.1368417
28522,주택단지,서울특별시 송파구 오금로 432 (가락동),37.4950065,127.1368417
30757,주택단지,서울특별시 송파구 오금로 432 (가락동),37.4950065,127.1368417
504032,주택단지,서울특별시 송파구 동남로18길 9 (가락동 극동아파트),37.4956043,127.1329754
533661,주택단지,서울특별시 송파구 오금로 405 (오금동),37.498712,127.1359038
38192,주택단지,서울특별시 송파구 오금로 252 (송파동 가락삼익맨숀),37.5055627,127.1211718
38193,주택단지,서울특별시 송파구 오금로 252 (송파동 가락삼익맨숀),37.5055627,127.1211718
38194,주택단지,서울특별시 송파구 오금로 252 (송파동 가락삼익맨숀),37.5055627,127.1211718
42167,주택단지,서울특별시 송파구 오금로 252 (송파동 가락삼익맨숀),37.5055627,127.1211718
2175,주택단지,서울특별시 송파구 오금로32길 10 (송파동 미성맨션),37.5059583,127.1193875
532798,주택단지,서울특별시 송파구 오금로32길 10 (송파동 미성맨션),37.5059583,127.1193875
503261,주택단지,서울특별시 송파구 양재대로 1089 (방이동 잠실3차한양아파트),37.5062221,127.1224932
29563,주택단지,서울특별시 송파구 오금로31가길 20 (방이동),37.5073519,127.1231785
503262,주택단지,서울특별시 송파구 양재대로 1109 (방이동대림가락아파트),37.5074223,127.1244289
36891,주택단지,서울특별시 송파구 오금로35길 17 (오금동),37.505926,127.126125
37011,주택단지,서울특별시 송파구 오금로35길 17 (오금동),37.505926,127.126125
25530,주택단지,서울특별시 송파구 풍성로 14 (풍납동 미성맨션),37.5348125,127.1139311
39360,주택단지,서울특별시 송파구 풍성로 14 (풍납동 미성맨션),37.5348125,127.1139311
504036,주택단지,서울특별시 송파구 동남로18길 44 (가락동 프라자아파트),37.4928433,127.1348291
504038,주택단지,서울특별시 송파구 동남로18길 44 (가락동 프라자아파트),37.4928433,127.1348291
514977,주택단지,서울특별시 송파구 동남로24길 6 (오금동 가락우창아파트),37.4993482,127.1368702
29564,주택단지,서울특별시 송파구 올림픽로4길 17 (잠실동),37.5086777,127.0771146
504749,주택단지,서울특별시 송파구 올림픽로4길 15 아시아선수촌아파트 (잠실동),37.5078428,127.076642
504751,주택단지,서울특별시 송파구 올림픽로4길 15 아시아선수촌아파트 (잠실동),37.5078428,127.076642
504753,주택단지,서울특별시 송파구 올림픽로4길 15 아시아선수톤아파트 (잠실동),37.5078428,127.076642
27382,주택단지,서울특별시 송파구 동남로11길 4 (가락동 미륭아파트),37.4940724,127.1284629
36410,주택단지,서울특별시 송파구 송파대로32길 8 관리사무소 옆 (가락동),37.4971891,127.1175983
503852,주택단지,서울특별시 송파구 송파대로32길 8 우성아파트 (가락동),37.4971891,127.1175983
504042,주택단지,서울특별시 송파구 오금로40길 8 (가락동),37.4991436,127.1313881
504063,주택단지,서울특별시 송파구 오금로40길 8 (가락동),37.4991436,127.1313881
530692,주택단지,서울특별시 강남구 개포로110길 21 (일원동),37.4909147,127.0776641
38589,도시공원,서울 광진구 자양3동 792-1,37.5336039,127.0698436
536534,주택단지,서울특별시 광진구 뚝섬로 569 (자양동 우성1차아파트),37.5343777,127.0741397
536535,주택단지,서울특별시 광진구 뚝섬로41길 20 (자양동 우성1차아파트),37.5345769,127.0756665
30970,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
31032,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
35326,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
35328,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
35330,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
35332,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
35333,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
35334,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
35335,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
35336,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
35337,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
35338,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
35339,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
35340,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
39455,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
39456,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
503298,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
503347,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
503348,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
503362,주택단지,서울특별시 송파구 양재대로 1218 올림픽선수촌아파트 (방이동),37.5150493,127.1362375
525913,주택단지,서울특별시 송파구 양재대로 1218 (방이동),37.5150493,127.1362375
525914,주택단지,서울특별시 송파구 양재대로 1218 (방이동),37.5150493,127.1362375
525916,주택단지,서울특별시 송파구 양재대로 1218 (방이동),37.5150493,127.1362375
529366,주택단지,서울특별시 송파구 양재대로 1218 (방이동),37.5150493,127.1362375
529367,주택단지,서울특별시 송파구 양재대로 1218 (방이동),37.5150493,127.1362375
529368,주택단지,서울특별시 송파구 양재대로 1218 (방이동),37.5150493,127.1362375
529371,주택단지,서울특별시 송파구 양재대로 1218 (방이동),37.5150493,127.1362375
529372,주택단지,서울특별시 송파구 양재대로 1218 (방이동),37.5150493,127.1362375
28299,주택단지,서울특별시 송파구 오금로 407 (오금동),37.4980109,127.1363903
28300,주택단지,서울특별시 송파구 오금로 407 (오금동),37.4980109,127.1363903
503864,주택단지,서울특별시 송파구 송이로 88 (가락동),37.4993665,127.1187049
503870,주택단지,서울특별시 송파구 송이로 88 대림아파트 (가락동),37.4993665,127.1187049
34142,주택단지,서울특별시 송파구 위례성대로 176 (오금동 대림아파트),37.5105521,127.1291894
34143,주택단지,서울특별시 송파구 위례성대로 176 (오금동 대림아파트),37.5105521,127.1291894
34144,주택단지,서울특별시 송파구 위례성대로 176 (오금동 대림아파트),37.5105521,127.1291894
531726,주택단지,서울특별시 송파구 올림픽로35가길 11 (신천동),37.5168027,127.1043832
37727,주택단지,서울특별시 송파구 중대로 24 (문정동 올림픽훼밀리타운),37.4902451,127.1187912
37820,주택단지,서울특별시 송파구 중대로 24 (문정동 올림픽훼밀리타운),37.4902451,127.1187912
37821,주택단지,서울특별시 송파구 중대로 24 (문정동 올림픽훼밀리타운),37.4902451,127.1187912
37822,주택단지,서울특별시 송파구 중대로 24 (문정동 올림픽훼밀리타운),37.4902451,127.1187912
37823,주택단지,서울특별시 송파구 중대로 24 (문정동 올림픽훼밀리타운),37.4902451,127.1187912
37824,주택단지,서울특별시 송파구 중대로 24 (문정동 올림픽훼밀리타운),37.4902451,127.1187912
37825,주택단지,서울특별시 송파구 중대로 24 (문정동 올림픽훼밀리타운),37.4902451,127.1187912
37826,주택단지,서울특별시 송파구 중대로 24 (문정동 올림픽훼밀리타운),37.4902451,127.1187912
37827,주택단지,서울특별시 송파구 중대로 24 (문정동 올림픽훼밀리타운),37.4902451,127.1187912
530541,주택단지,서울특별시 송파구 중대로 24 올림픽훼밀이아파트 (문정동),37.4902451,127.1187912
35369,주택단지,서울특별시 송파구 송이로31길 56 (문정동 문정시영아파트),37.4916693,127.1364537
35370,주택단지,서울특별시 송파구 송이로31길 56 (문정동 문정시영아파트),37.4916693,127.1364537
35372,주택단지,서울특별시 송파구 송이로31길 56 (문정동 문정시영아파트),37.4916693,127.1364537
514991,주택단지,서울특별시 송파구 송이로31길 56 (문정동 문정시영아파트),37.4916693,127.1364537
503494,주택단지,서울특별시 송파구 문정로 197 (오금동 삼성아파트),37.4965662,127.1388467
535910,주택단지,서울특별시 광진구 뚝섬로 576 (자양동),37.5333729,127.07392
503849,주택단지,서울특별시 송파구 백제고분로22길 39 (삼전동 현대아파트),37.5003602,127.0886298
519696,어린이집,서울특별시 송파구 성내천로 315 (마천동),37.4927663,127.156456
29710,주택단지,서울특별시 송파구 백제고분로18길 7 (잠실동 현대아파트),37.504029,127.0853495
544423,주택단지,서울특별시 광진구 아차산로70길 62(광장동 광장현대3단지아파트),37.5406759,127.098827
519670,어린이집,서울특별시 송파구 오금로 475 (거여동),37.4945334,127.1421493
504064,주택단지,서울특별시 송파구 오금로44가길 27 현대7차아파트 (가락동),37.4970854,127.1338089
503251,주택단지,서울특별시 송파구 오금로31길 27 (방이동 코오롱아파트),37.5090114,127.1225966
531753,주택단지,서울특별시 송파구 오금로31길 27 (방이동 코오롱아파트),37.5090114,127.1225966
38699,주택단지,서울특별시 송파구 한가람로 402 (풍납동 현대아파트),37.5337102,127.1113721
532694,주택단지,서울특별시 송파구 가락동 161-1 가락현대아파트,37.5003253,127.1298236
503917,주택단지,서울특별시 송파구 송이로19길 8 현대6차아파트 (가락동),37.4974498,127.1224859
535464,주택단지,서울특별시 광진구 뚝섬로33길 42 (자양동),37.5370072,127.0706339
502977,주택단지,서울특별시 송파구 오금로54길 10 현대아파트 (거여동),37.4931374,127.1406364
28234,주택단지,서울특별시 송파구 오금로61길 20 (거여동),37.4944081,127.1467994
28235,주택단지,서울특별시 송파구 오금로61길 20 (거여동),37.4944081,127.1467994
510333,학교,서울특별시 강남구 광평로51길 46(수서동 수서초등학교),37.4912047,127.1012554
503497,주택단지,서울특별시 송파구 성내천로6길 1-13 (오금동 아남아파트),37.5031623,127.1357333
503507,주택단지,서울특별시 송파구 송이로12길 11 (송파동 송파성지아파트),37.5002885,127.1172784
519682,어린이집,서울특별시 송파구 마천로41길 12 (마천동)산성어린이집,37.4970197,127.1487094
527168,주택단지,서울특별시 강남구 양재대로55길 12 (일원동 수서아파트),37.4936296,127.0897076
26821,주택단지,서울특별시 송파구 마천로35길 18 (마천동),37.5007979,127.1459576
27841,주택단지,서울특별시 송파구 송파대로 220 (가락동 가락한신아파트),37.4899133,127.1218966
502979,주택단지,서울특별시 송파구 거마로 41 (거여동 현대3차아파트),37.4968891,127.14505
37559,주택단지,서울특별시 송파구 송이로34길 26 (문정동),37.4860171,127.1304298
530542,주택단지,서울특별시 송파구 송파대로20길 28 (문정동문정현대아파트),37.4858272,127.1262726
540673,주택단지,서울특별시 강남구 광평로19길 15 (일원동),37.4852747,127.0858714
519685,어린이집,서울특별시 송파구 가락로23길 9 (송파동),37.5036582,127.1122467
514897,유치원,서울특별시 강남구 일원로 120 (일원동 샘터마을아파트)신우주유치원,37.4849981,127.0827122
531662,주택단지,서울특별시 송파구 성내천로34길 8 (마천동),37.4985398,127.1532301
32368,주택단지,서울특별시 송파구 토성로 38-6 (풍납동),37.5296833,127.1123385
38102,주택단지,서울특별시 송파구 토성로 38-6 (풍납동),37.5296833,127.1123385
38103,주택단지,서울특별시 송파구 토성로 38-6 (풍납동),37.5296833,127.1123385
39454,주택단지,서울특별시 송파구 한가람로 414 (풍납동),37.5351204,127.1122964
25959,주택단지,서울특별시 송파구 송파대로48길 37 (송파동),37.5106819,127.1076045
29455,주택단지,서울특별시 송파구 송파대로16길 12 (문정동 현대2차아파트),37.4841507,127.1247288
32317,주택단지,서울특별시 송파구 동남로9길 39 (가락동 가락풍림아파트),37.4956766,127.1265069
503286,주택단지,서울특별시 송파구 위례성대로 58 올림픽베어스타운아파트 (방이동),37.5148895,127.1189538
519674,어린이집,서울특별시 송파구 오금로20길 3 (송파동),37.5091564,127.1134216
27442,주택단지,서울특별시 송파구 새말로8길 12 (문정동 건영아파트),37.4819688,127.1253308
504204,주택단지,서울특별시 송파구 새말로8길 12 (문정동 건영아파트),37.4819688,127.1253308
803,주택단지,서울특별시 송파구 성내천로 236 (마천동),37.4990049,127.1536321
26793,주택단지,서울특별시 송파구 양재대로72길 20 (오금동 현대백조아파트),37.5088982,127.1287154
512181,유치원,서울특별시 광진구 광나루로56길 5 (구의동),37.5387743,127.0983624
29080,주택단지,서울특별시 송파구 동남로 193 (가락동 가락쌍용아파트),37.4956192,127.1276267
29081,주택단지,서울특별시 송파구 동남로 193 (가락동 가락쌍용아파트),37.4956192,127.1276267
29082,주택단지,서울 송파구 가락2동 140 가락2동쌍용아파트,37.495549,127.1281297
29083,주택단지,서울특별시 송파구 동남로 193 (가락동 가락쌍용아파트),37.4956192,127.1276267
527085,주택단지,서울특별시 송파구 동남로 193 (가락동 가락쌍용아파트),37.4956192,127.1276267
31019,주택단지,서울특별시 송파구 양산로2길 38 (거여동),37.4892225,127.1467958
35137,주택단지,서울특별시 송파구 양산로2길 38 (거여동),37.4892225,127.1467958
519675,어린이집,서울특별시 송파구 마천로61다길 28-7 (마천동),37.4958102,127.1516558
503504,주택단지,서울특별시 송파구 오금로32길 42 (송파동 현대아파트),37.5036184,127.1180797
533257,주택단지,서울특별시 광진구 구의강변로3가길 39 (구의동 구의7단지조합현대아파트),37.5365108,127.0913925
1206,주택단지,서울특별시 송파구 양산로4길 8 (거여동),37.489376,127.1438738
506714,주택단지,서울특별시 송파구 양산로4길 16 (거여동),37.4889443,127.1450102
506715,주택단지,서울특별시 송파구 양산로4길 16 (거여동),37.4889443,127.1450102
506716,주택단지,서울특별시 송파구 양산로4길 16 (거여동),37.4889443,127.1450102
35305,주택단지,서울특별시 송파구 송파대로32길 15 (가락동),37.4967033,127.1162029
36160,주택단지,서울특별시 송파구 송파대로32길 15 (가락동),37.4967033,127.1162029
26949,주택단지,서울특별시 송파구 문정로5길 13 (문정동),37.4877807,127.1284152
34015,주택단지,서울특별시 송파구 양산로8길 24 (거여동 거여2단지아파트),37.4903495,127.1462892
525867,어린이집,서울특별시 송파구 동남로 193 (가락동 가락쌍용아파트)25동,37.4956192,127.1276267
503056,주택단지,서울특별시 송파구 마천로57길 16 (마천동 마천금호아파트),37.494643,127.1529716
503058,주택단지,서울특별시 송파구 마천로 315 현대그린빌아파트 (마천동),37.4951788,127.1509931
